Contact Id,Gift Date
1929,10/1/2019
2730,6/30/2017
1352,2/17/2019
833,2/16/2013
485,6/9/2013
227,5/15/2021
1006,4/1/2017
1007,9/1/2018
1394,10/16/2017
511,3/2/2017
304,3/25/2020
845,11/17/2021
524,5/16/2020
2562,4/16/2020
895,6/25/2020
439,12/31/2015
895,11/27/2019
2212,7/15/2020
1428,5/17/2019
2632,12/1/2017
848,2/3/2021
1859,5/2/2022
1428,12/17/2016
2562,5/16/2020
2703,2/24/2022
1467,11/16/2019
1381,5/6/2020
518,2/19/2019
3014,3/1/2021
511,12/1/2018
1323,11/25/2013
2297,12/1/2016
845,3/17/2019
962,8/4/2016
1414,4/3/2021
2297,2/1/2017
2395,8/6/2020
2703,11/24/2021
2155,3/15/2022
1929,7/1/2018
354,8/28/2020
14,3/19/2017
1323,11/25/2018
468,10/17/2017
468,5/17/2022
47,12/18/2018
1401,7/17/2017
835,11/6/2017
430,12/29/2021
485,5/9/2015
839,10/17/2018
2802,4/29/2019
787,1/28/2022
1001,6/17/2020
537,8/24/2016
16,4/22/2021
2395,1/3/2015
1015,8/1/2017
2089,3/31/2019
1556,5/26/2015
486,8/28/2013
284,7/17/2021
600,11/28/2016
1594,12/20/2021
2703,3/23/2019
47,10/18/2020
840,8/5/2016
1742,6/19/2019
812,3/14/2022
1859,4/2/2017
934,11/26/2020
1667,2/27/2017
463,5/2/2021
354,5/28/2018
553,3/30/2022
840,9/5/2020
2748,12/9/2021
485,4/9/2019
1323,9/25/2020
468,3/17/2021
2562,8/16/2017
1467,11/16/2018
1437,9/16/2017
36,8/7/2016
863,8/30/2013
468,12/9/2021
511,5/1/2019
2089,2/28/2019
840,2/5/2019
1742,12/19/2016
1929,10/1/2021
470,11/22/2020
475,5/18/2013
833,12/29/2017
433,12/29/2013
1742,2/19/2018
1414,1/3/2016
468,4/17/2018
452,4/3/2021
354,10/28/2018
537,12/31/2014
2562,2/16/2020
1467,4/16/2022
277,1/11/2017
2190,5/2/2018
1323,1/25/2015
3042,1/25/2021
2395,5/6/2018
452,12/16/2013
470,1/22/2019
437,12/20/2017
995,4/19/2020
930,1/6/2021
2275,4/23/2017
1394,11/16/2018
1401,2/17/2018
840,2/5/2022
518,9/19/2018
1320,4/16/2019
840,6/2/2018
227,1/15/2021
1329,6/7/2019
840,3/5/2017
1885,2/13/2022
2212,9/15/2018
284,7/17/2020
1320,12/16/2021
463,10/2/2016
1007,2/1/2018
2802,11/22/2019
1381,6/6/2022
473,6/30/2016
1394,11/19/2016
2744,1/5/2017
835,6/6/2015
2326,4/19/2017
1339,6/4/2022
1323,10/8/2015
1467,1/16/2020
485,6/9/2018
839,5/17/2021
2802,5/31/2019
511,10/16/2014
840,9/29/2021
1015,2/6/2021
1499,1/9/2021
2703,8/24/2020
478,12/1/2015
1001,2/17/2021
845,10/17/2017
2562,6/16/2018
476,11/19/2018
839,2/17/2019
1499,5/9/2022
47,3/18/2021
354,5/28/2017
817,1/23/2022
1320,5/16/2022
2405,8/1/2016
683,10/2/2016
1323,10/25/2016
1428,8/17/2017
2562,12/16/2020
354,11/17/2018
2326,12/19/2016
1323,5/25/2021
47,3/18/2020
2504,8/16/2021
840,4/5/2020
2212,9/15/2020
413,12/24/2015
1929,2/1/2016
284,12/17/2020
2562,7/16/2018
470,11/22/2019
1001,3/17/2020
354,4/28/2014
1329,4/7/2021
463,10/2/2020
47,11/18/2021
485,11/9/2018
1213,4/29/2022
2398,7/12/2018
1885,8/5/2017
1381,9/6/2019
1320,7/16/2018
16,6/22/2021
1106,12/22/2021
1001,9/17/2019
1414,12/3/2021
2395,4/6/2017
846,3/10/2021
468,8/17/2017
553,4/30/2021
1007,5/1/2017
1329,5/7/2018
2632,8/1/2019
2008,6/19/2020
2245,5/5/2021
537,5/8/2012
452,10/4/2017
354,1/28/2016
840,12/5/2021
16,5/22/2019
305,4/28/2020
1414,12/3/2016
1667,6/27/2019
845,6/17/2020
537,2/19/2015
935,12/27/2012
511,9/16/2014
2245,3/14/2022
1329,6/7/2020
1414,2/3/2021
304,10/4/2017
1885,10/21/2021
1381,4/6/2017
1394,9/16/2019
2212,9/15/2017
683,2/27/2017
485,12/9/2015
2999,7/1/2016
2703,4/24/2022
354,8/17/2021
2744,8/5/2016
2562,3/16/2018
1859,12/2/2018
2212,5/15/2018
524,10/16/2018
1323,12/25/2020
2275,5/23/2017
70,6/18/2017
1428,1/17/2017
684,12/29/2021
833,2/28/2018
498,5/13/2014
304,7/24/2015
1859,1/2/2017
1323,5/25/2015
2212,10/15/2020
1929,2/6/2018
452,1/4/2019
2395,7/6/2021
46,6/18/2017
1894,3/17/2020
2657,9/15/2019
470,6/27/2016
845,2/17/2019
47,1/18/2021
1007,8/1/2021
227,6/15/2018
863,3/30/2014
1381,6/6/2018
1885,3/13/2022
511,1/1/2018
845,9/17/2016
1320,3/16/2022
468,2/17/2022
463,3/20/2015
2657,11/15/2019
468,12/27/2016
1320,7/16/2021
511,7/1/2021
1742,12/19/2018
1770,8/14/2019
470,11/22/2018
1929,2/1/2017
835,5/6/2014
787,11/30/2021
553,10/30/2021
863,10/30/2017
452,11/4/2016
485,9/9/2013
60,10/21/2016
2212,2/15/2021
463,8/2/2020
47,3/18/2019
2297,11/1/2021
1667,8/27/2016
14,1/19/2018
1894,1/17/2021
284,11/17/2020
835,8/6/2021
839,2/17/2021
413,4/6/2014
1885,10/5/2018
1885,9/5/2017
2089,4/30/2021
16,2/22/2018
1007,2/1/2022
774,12/24/2020
581,12/16/2018
1015,11/1/2018
1320,8/16/2018
485,4/9/2014
845,7/17/2018
2212,3/15/2021
840,6/5/2017
512,9/23/2016
464,9/1/2021
524,1/16/2019
511,12/1/2020
600,7/1/2016
14,2/19/2018
354,8/28/2016
1007,9/1/2017
81,12/31/2020
2562,4/16/2021
1929,4/1/2021
1320,11/16/2018
1667,8/27/2021
1667,2/27/2018
782,5/6/2022
468,12/15/2015
1356,5/20/2019
524,12/31/2016
1859,6/2/2017
47,5/18/2018
1352,8/17/2020
354,5/28/2022
468,9/17/2016
845,9/17/2019
995,1/19/2021
470,3/22/2020
468,1/22/2018
1323,8/25/2017
600,12/15/2017
468,4/15/2016
227,2/15/2022
463,2/2/2022
511,11/1/2021
833,10/29/2016
2405,8/31/2015
1428,8/17/2020
2008,12/19/2017
860,12/31/2014
73,1/20/2017
2386,1/2/2019
2975,1/6/2014
569,1/2/2020
1776,3/11/2016
2851,6/8/2011
2814,5/6/2019
441,1/9/2018
864,1/28/2014
2974,12/17/2013
600,11/6/2012
880,7/12/2011
21,11/10/2016
519,5/27/2013
304,4/29/2016
300,12/19/2019
472,11/15/2013
564,12/28/2020
2987,4/15/2015
315,1/2/2019
315,12/2/2015
419,11/26/2018
403,12/22/2014
2826,6/9/2011
569,11/26/2018
885,7/14/2012
2703,11/24/2019
3047,5/2/2022
16,12/22/2019
821,5/11/2015
2376,7/26/2013
600,7/16/2018
913,8/31/2012
523,1/16/2019
352,5/4/2016
910,10/22/2013
33,7/25/2016
2297,1/1/2020
3032,5/15/2019
468,1/12/2016
45,10/11/2017
422,9/12/2014
1544,6/22/2021
895,12/3/2015
902,8/20/2012
2400,2/9/2015
3047,7/26/2021
56,10/4/2016
2836,6/27/2011
825,6/28/2017
1544,12/24/2021
1038,12/21/2015
493,12/18/2019
426,10/18/2013
3027,9/17/2018
600,5/12/2011
453,10/28/2013
466,3/18/2010
315,12/7/2016
3019,11/26/2018
419,2/21/2018
891,12/16/2013
2818,6/13/2013
600,12/27/2011
869,7/16/2013
499,12/22/2015
519,12/22/2015
841,7/25/2011
426,6/29/2017
427,12/19/2016
429,12/30/2015
455,5/24/2012
1106,12/18/2017
465,3/13/2010
3032,2/20/2020
3008,3/10/2017
314,1/18/2018
2812,11/13/2012
2982,2/6/2015
2822,3/13/2018
2851,2/8/2013
935,5/30/2017
935,8/27/2015
321,1/12/2012
1556,10/19/2015
2385,5/28/2014
8,5/13/2015
930,7/10/2015
3047,1/21/2022
935,5/30/2017
2864,11/17/2015
2837,7/14/2011
426,11/26/2018
827,2/24/2014
2868,5/22/2014
421,11/9/2012
3012,5/1/2017
849,5/24/2012
333,11/1/2012
504,8/10/2011
59,4/12/2017
368,6/13/2012
524,8/22/2011
51,9/23/2016
1034,6/19/2019
419,6/1/2013
423,1/4/2016
935,9/27/2018
469,3/31/2010
523,6/27/2016
428,6/19/2013
423,1/4/2012
422,2/3/2014
368,12/20/2013
2384,3/14/2014
1323,11/25/2019
224,5/1/2017
937,1/22/2013
304,8/18/2016
411,5/18/2012
2212,12/20/2019
3002,8/26/2016
417,12/13/2012
413,11/28/2012
315,12/2/2011
2860,3/1/2013
368,12/18/2019
905,8/23/2012
506,10/25/2018
454,11/5/2012
429,8/20/2015
2867,3/25/2013
426,11/1/2012
862,12/29/2017
834,3/2/2017
3013,7/8/2017
840,12/12/2011
368,8/3/2011
2812,5/12/2014
551,9/29/2017
1981,11/29/2018
1544,5/20/2021
489,6/5/2012
834,11/3/2011
2848,3/26/2015
529,10/28/2016
2836,11/14/2012
19,11/16/2015
330,6/25/2014
1428,12/22/2019
2848,1/7/2014
849,7/26/2018
422,7/9/2018
353,4/25/2016
862,11/30/2015
857,7/5/2017
555,8/30/2018
1334,12/31/2014
434,12/12/2014
819,12/14/2015
2802,2/10/2011
2370,2/19/2015
304,1/2/2020
474,1/11/2017
2821,5/5/2017
1773,2/23/2015
420,1/4/2012
819,12/29/2010
48,9/6/2016
3032,11/5/2014
2854,5/15/2012
3047,1/25/2021
935,10/4/2016
840,12/2/2019
491,12/20/2017
2399,12/3/2018
935,4/29/2016
472,10/30/2012
300,11/12/2013
1742,11/19/2019
477,12/31/2015
474,1/20/2015
495,4/25/2011
480,12/30/2013
523,12/12/2011
422,12/21/2016
474,2/9/2015
454,11/26/2019
432,7/23/2015
518,7/26/2013
305,2/2/2016
2390,3/23/2015
834,12/2/2012
3032,11/12/2020
2866,4/13/2015
569,1/18/2019
337,5/14/2015
375,12/27/2012
895,12/18/2015
2849,3/23/2012
2812,3/13/2018
569,1/31/2019
518,12/24/2019
2812,7/19/2010
1001,12/22/2019
352,11/21/2016
305,3/4/2015
524,11/17/2019
555,12/20/2018
863,11/7/2012
435,12/26/2010
2849,3/27/2014
529,1/8/2015
306,7/16/2018
895,12/16/2015
935,12/20/2018
935,11/21/2017
2393,1/7/2015
831,9/25/2017
477,12/15/2016
2393,12/18/2019
601,5/12/2014
2381,3/17/2014
1112,3/14/2010
937,10/26/2016
47,11/17/2019
447,6/7/2011
422,11/10/2012
304,10/4/2016
935,4/3/2018
430,12/2/2011
518,11/3/2012
518,10/12/2012
2812,3/11/2016
441,5/15/2012
860,5/12/2011
344,11/26/2018
2857,7/26/2012
995,12/24/2019
7,5/13/2015
2807,5/10/2010
526,12/27/2011
934,12/2/2012
3022,6/14/2010
935,10/26/2017
426,10/31/2016
439,12/31/2010
422,6/19/2013
2398,1/29/2015
1007,12/1/2019
2976,6/27/2016
1667,11/27/2019
2538,6/29/2018
2393,12/12/2014
576,11/28/2018
523,12/18/2019
304,1/21/2016
299,5/12/2011
2976,1/31/2014
824,4/30/2014
519,5/6/2015
434,11/3/2011
2866,3/27/2013
2136,12/28/2017
1544,4/5/2021
7,1/5/2017
846,3/10/2010
896,6/7/2012
863,1/4/2012
857,10/31/2016
330,9/1/2012
863,2/22/2013
480,7/8/2019
2856,6/15/2012
825,11/16/2015
862,11/7/2013
895,12/4/2015
928,11/20/2012
340,8/21/2012
2393,12/28/2015
3047,5/31/2021
834,1/7/2015
2819,5/18/2011
867,4/6/2011
2931,7/31/2019
500,6/24/2019
284,11/17/2019
2783,4/4/2016
1034,1/7/2016
2799,9/7/2011
886,4/23/2013
3032,8/15/2017
408,11/15/2018
447,1/5/2010
895,12/22/2015
428,10/21/2013
507,5/31/2016
2,5/15/2015
849,11/5/2012
1742,12/24/2019
2857,8/3/2012
868,4/25/2011
1038,5/7/2015
406,12/18/2017
935,8/27/2015
3,12/30/2017
474,6/20/2014
314,10/31/2016
476,12/18/2010
1334,9/19/2017
321,3/23/2011
2996,6/27/2016
2815,3/24/2014
602,2/28/2018
300,1/8/2015
1964,11/3/2011
3032,2/21/2021
2862,2/1/2013
849,9/25/2015
45,8/10/2016
840,2/24/2016
299,11/3/2011
2817,6/5/2013
2816,2/14/2011
2821,1/26/2018
2833,6/22/2011
1544,6/10/2022
427,12/13/2018
352,11/5/2012
1544,7/14/2021
494,10/13/2011
839,11/17/2019
3032,11/8/2019
3025,4/6/2018
416,12/10/2012
56,1/19/2017
2849,3/15/2017
897,6/27/2012
3006,2/8/2018
153,7/26/2018
2816,11/16/2016
3032,11/12/2015
569,6/22/2018
935,4/4/2016
425,12/30/2013
375,3/30/2016
2805,3/26/2013
3011,4/10/2017
2378,2/13/2015
935,12/20/2018
555,7/31/2019
935,10/4/2016
422,6/27/2012
1859,12/2/2019
352,6/14/2013
339,5/26/2011
487,8/22/2011
569,10/31/2019
424,11/3/2011
2864,11/14/2014
935,11/24/2015
301,12/15/2012
944,6/6/2013
935,3/30/2017
1544,9/17/2021
2802,6/7/2012
935,1/18/2018
333,2/25/2015
1334,12/12/2011
650,10/21/2016
788,4/22/2019
600,12/31/2014
48,2/3/2017
474,5/13/2013
834,1/6/2010
1899,6/28/2017
409,1/2/2019
935,7/20/2018
429,4/9/2014
352,11/21/2016
828,3/10/2014
2818,12/16/2015
538,1/4/2012
2972,10/22/2013
600,12/3/2018
2807,12/30/2013
409,12/18/2019
420,11/16/2016
371,10/18/2017
2385,8/28/2014
425,12/31/2014
518,2/13/2013
919,9/4/2012
869,11/4/2011
538,4/30/2013
48,10/27/2021
304,1/31/2019
414,12/15/2016
2804,4/13/2018
537,8/3/2012
569,9/27/2019
881,7/12/2011
1334,6/2/2015
420,11/2/2012
570,3/28/2019
426,12/28/2015
843,2/4/2016
429,2/6/2017
511,1/4/2012
2775,12/16/2016
1556,10/2/2015
352,5/21/2015
8,7/29/2016
344,10/31/2016
455,1/21/2015
1337,6/6/2013
2858,7/19/2013
1356,11/20/2019
445,12/22/2016
2719,10/30/2012
555,1/18/2019
2870,10/30/2017
2852,5/30/2012
1329,11/25/2012
3032,11/3/2016
605,12/13/2011
2986,4/15/2015
528,11/17/2012
2984,3/14/2017
764,5/16/2011
406,5/4/2011
428,5/24/2012
491,12/31/2014
326,12/22/2015
420,9/10/2014
2870,3/28/2019
2377,7/26/2013
306,2/6/2017
2818,1/6/2014
3047,5/20/2021
2848,1/25/2018
2980,10/8/2014
433,12/27/2011
304,11/26/2018
2380,10/17/2013
3047,4/30/2021
348,12/22/2015
452,1/11/2010
318,12/27/2017
426,2/23/2012
926,11/29/2012
2855,5/12/2014
523,5/30/2012
528,12/9/2019
2848,4/9/2019
2812,6/2/2015
453,12/7/2012
927,11/7/2013
28,5/23/2016
2804,3/10/2017
934,6/13/2017
3021,3/16/2018
333,5/2/2016
462,3/10/2010
415,11/22/2013
507,11/22/2013
2838,7/11/2011
935,7/20/2018
834,7/13/2018
340,1/26/2011
414,12/11/2015
3047,5/27/2022
872,5/25/2011
313,2/11/2014
3032,8/12/2016
822,3/3/2014
3047,6/22/2021
2382,3/14/2014
339,5/26/2011
570,1/31/2019
2851,5/8/2012
2823,5/4/2011
420,1/25/2016
48,4/2/2018
819,7/12/2018
301,12/29/2017
352,12/30/2015
2746,3/29/2010
3032,6/3/2021
819,10/24/2016
833,5/29/2019
529,5/30/2012
2404,7/27/2011
2386,10/24/2016
470,9/10/2014
440,11/9/2016
338,7/19/2013
1900,1/4/2016
507,9/6/2018
2817,9/28/2011
508,5/17/2011
412,11/14/2012
863,7/29/2013
304,12/27/2011
889,12/2/2011
935,1/18/2018
946,5/28/2013
419,8/16/2017
569,5/23/2019
893,4/4/2012
438,1/4/2010
500,7/28/2016
1861,12/22/2015
1606,7/26/2017
935,9/27/2018
2816,5/31/2012
925,12/31/2014
2297,12/1/2019
473,8/8/2011
605,9/14/2015
553,12/18/2017
1544,5/31/2021
3032,5/10/2017
304,7/20/2018
472,6/17/2013
2008,11/19/2019
30,6/27/2016
478,12/5/2019
415,12/31/2014
835,12/27/2011
600,3/27/2014
2393,5/18/2015
1544,7/26/2021
426,10/12/2011
998,12/31/2014
1334,1/4/2016
1394,12/21/2019
9,7/23/2015
2851,3/16/2018
877,7/11/2011
468,11/17/2019
1007,1/1/2020
600,5/12/2011
426,3/28/2016
306,2/11/2019
570,7/20/2018
935,7/22/2016
325,1/3/2014
2380,12/28/2015
7,12/18/2015
2814,3/27/2014
1337,6/27/2016
421,5/24/2012
831,12/28/2015
932,1/4/2016
600,5/14/2015
937,5/25/2013
600,3/30/2012
918,9/4/2012
932,6/7/2013
318,11/2/2016
2814,3/15/2013
516,5/9/2011
499,1/21/2011
2802,2/8/2010
2008,5/19/2019
1,6/21/2017
2816,3/28/2019
654,3/1/2017
360,12/19/2019
417,12/12/2011
2843,9/9/2011
1001,11/17/2019
1414,12/3/2019
304,10/31/2019
935,4/10/2019
867,5/20/2014
2378,3/5/2015
500,6/24/2019
569,2/28/2019
1466,2/25/2010
833,3/29/2019
602,8/6/2015
555,10/26/2018
575,11/26/2018
934,6/11/2014
434,12/16/2015
411,5/9/2011
2998,4/30/2018
1544,1/8/2021
2860,11/13/2012
410,12/18/2012
1533,3/1/2017
868,10/26/2016
429,2/22/2017
305,11/28/2019
445,12/17/2018
428,10/26/2016
1087,3/9/2010
426,12/18/2019
474,1/21/2015
566,5/7/2018
2814,5/1/2017
831,11/1/2013
420,4/4/2016
415,5/16/2011
887,12/2/2011
1108,12/13/2018
862,2/24/2016
886,12/16/2015
1609,1/3/2011
867,6/7/2012
2404,2/10/2015
62,12/18/2019
3032,3/2/2022
650,3/28/2019
2804,3/10/2010
2854,5/15/2012
474,1/7/2016
3000,7/25/2016
600,7/17/2017
306,2/23/2012
2857,8/10/2012
57,10/12/2016
1034,3/14/2017
486,7/11/2011
2804,3/22/2019
529,12/16/2015
2827,6/15/2011
903,8/20/2012
422,12/14/2015
822,12/2/2011
885,5/8/2012
480,12/27/2011
1536,11/1/2013
318,3/10/2014
427,8/19/2013
304,1/18/2019
1334,11/18/2012
860,10/23/2013
3008,1/18/2018
55,10/6/2016
930,6/3/2013
23,1/25/2016
862,11/23/2012
2719,10/31/2019
2858,8/5/2013
2806,5/6/2015
935,8/27/2015
408,10/29/2012
2807,1/19/2018
936,5/6/2015
3047,2/8/2021
477,12/13/2017
483,1/1/2011
448,1/5/2010
935,3/30/2017
434,12/21/2016
945,12/12/2012
1776,8/16/2017
375,12/21/2016
48,2/3/2017
3027,9/17/2018
2807,1/4/2016
569,5/31/2018
2801,1/6/2010
570,11/26/2018
831,5/23/2011
2404,7/19/2013
415,12/14/2015
2812,6/1/2018
869,5/18/2012
446,1/5/2010
3003,10/18/2016
17,3/1/2017
458,6/1/2011
304,4/29/2019
2822,3/27/2017
867,9/10/2018
844,10/10/2018
2235,2/2/2016
453,1/13/2015
2405,8/22/2011
1787,6/3/2015
1787,12/3/2018
2403,1/28/2019
518,5/15/2018
1514,1/21/2015
886,12/17/2012
411,10/17/2012
474,4/15/2015
339,12/3/2013
14,6/27/2016
441,11/2/2016
2783,12/14/2012
466,3/18/2010
3047,3/21/2022
528,5/16/2011
523,12/3/2018
833,12/29/2019
1544,4/30/2021
499,5/11/2015
422,12/2/2011
575,12/18/2019
2843,5/9/2016
2984,2/12/2018
2719,12/30/2016
666,7/19/2013
2511,12/18/2019
450,5/31/2013
843,1/27/2017
1334,12/30/2017
1333,3/29/2010
413,12/16/2011
900,8/23/2012
430,1/22/2015
452,12/4/2019
2931,10/31/2019
867,1/20/2012
3032,8/7/2019
422,2/14/2013
5,11/20/2017
831,12/31/2014
218,2/27/2017
508,2/11/2013
1929,12/1/2019
440,1/4/2010
1787,12/28/2017
429,4/8/2013
434,3/10/2010
1818,12/30/2017
932,11/28/2012
283,12/16/2011
333,11/7/2011
299,5/11/2015
2821,4/6/2011
3003,7/27/2017
30,10/18/2018
935,2/22/2017
2972,5/3/2013
2816,3/12/2013
304,4/27/2018
935,10/4/2017
538,12/16/2013
895,12/18/2015
527,12/27/2011
1054,7/21/2011
2972,5/4/2011
1337,4/13/2015
909,8/14/2012
2868,4/19/2013
268,12/29/2017
745,12/10/2018
1885,12/5/2019
495,5/7/2018
524,8/8/2011
1544,5/2/2022
500,12/27/2011
2995,7/13/2017
2984,10/31/2016
935,8/30/2018
888,12/2/2011
348,12/21/2017
304,10/28/2016
895,4/9/2014
2864,9/12/2017
2632,1/1/2020
894,5/8/2012
3047,10/4/2021
2822,8/4/2015
418,5/25/2013
1544,4/19/2021
1337,3/21/2014
910,5/13/2015
2190,5/15/2018
935,10/25/2018
2993,2/4/2016
2403,1/31/2018
2854,7/20/2016
347,12/31/2010
458,3/9/2010
869,2/19/2014
474,6/14/2014
906,8/20/2012
472,5/2/2016
2840,7/12/2011
828,5/9/2011
38,8/11/2016
852,6/16/2011
56,12/22/2016
40,8/9/2016
2405,3/10/2010
518,11/3/2012
555,5/31/2018
531,6/12/2012
2008,12/24/2019
1352,12/22/2019
2822,4/6/2011
570,1/2/2020
368,11/12/2012
850,11/6/2012
529,5/17/2011
865,11/12/2012
2870,1/14/2016
1770,12/24/2019
2403,1/23/2017
857,10/20/2012
1356,12/20/2019
1329,12/7/2019
2817,9/24/2012
3032,8/11/2020
834,1/11/2016
333,2/27/2014
368,12/22/2015
2858,7/11/2012
600,2/29/2012
375,6/16/2015
1544,5/27/2022
432,12/17/2010
2803,2/26/2010
2854,5/8/2013
3006,2/28/2019
882,7/29/2011
479,12/1/2016
874,6/21/2011
333,1/30/2017
1776,3/17/2014
1765,4/22/2015
1466,5/31/2011
1337,4/4/2016
555,7/20/2018
1337,7/6/2015
2407,7/25/2018
1544,6/10/2021
864,1/25/2018
500,10/23/2017
529,10/30/2013
570,9/4/2019
478,12/29/2011
569,12/20/2018
401,12/14/2015
600,5/24/2012
428,5/12/2016
3009,7/19/2018
304,12/20/2018
416,12/31/2014
935,11/26/2018
6,5/5/2016
518,8/10/2011
936,5/5/2014
853,2/2/2012
555,11/26/2018
392,4/13/2017
479,12/11/2014
445,1/5/2016
368,12/15/2016
1108,12/19/2019
1544,1/25/2021
935,6/27/2016
1499,3/13/2018
2388,7/18/2014
474,1/11/2017
464,1/1/2020
490,1/15/2016
932,3/21/2014
419,2/19/2014
868,10/23/2013
532,12/14/2015
500,6/26/2019
474,9/20/2010
439,1/4/2010
713,10/4/2016
518,11/19/2019
2849,5/20/2016
872,5/13/2015
934,7/14/2016
419,1/21/2016
474,10/11/2017
858,11/3/2011
2854,6/3/2015
570,1/18/2019
674,3/5/2015
422,9/12/2014
2321,12/28/2015
2562,12/21/2019
518,1/15/2013
492,7/31/2011
3047,3/22/2021
2392,9/22/2014
2865,3/21/2019
888,11/25/2012
41,8/9/2016
3003,10/23/2017
2829,6/21/2011
429,11/1/2013
496,6/5/2012
463,12/2/2019
600,3/13/2013
350,12/2/2011
354,12/28/2019
420,4/7/2014
745,11/21/2016
2383,3/14/2014
519,5/30/2012
821,11/24/2012
375,12/18/2015
2812,3/16/2012
876,6/22/2011
844,12/18/2017
883,7/29/2011
470,6/18/2012
529,5/17/2011
2843,7/26/2013
3020,2/4/2019
415,11/1/2016
840,6/27/2016
1329,7/9/2012
832,8/9/2011
858,11/16/2012
419,12/18/2019
935,3/30/2017
352,3/19/2017
485,1/13/2010
935,4/27/2018
464,12/1/2019
2859,9/4/2012
1337,1/7/2015
3032,2/20/2019
461,3/5/2010
2842,7/18/2011
602,12/27/2011
422,2/3/2014
895,12/8/2015
2396,12/31/2021
570,2/15/2022
2775,2/26/2021
3017,12/31/2020
1893,10/4/2021
569,10/19/2021
304,5/13/2021
570,5/13/2021
2986,12/14/2021
936,12/31/2020
1773,4/24/2020
2982,11/24/2020
2719,8/24/2021
224,12/31/2020
694,9/27/2021
304,10/19/2021
2403,2/26/2021
3040,6/1/2022
2864,9/27/2019
570,4/9/2021
3040,4/24/2020
2538,12/31/2020
523,6/1/2022
304,9/21/2021
569,2/15/2022
2743,2/19/2021
569,3/16/2022
2801,12/20/2021
304,8/9/2021
3006,1/29/2021
304,8/18/2021
434,1/24/2022
570,11/22/2021
3331,12/14/2021
1180,11/22/2021
2402,10/4/2021
2581,9/27/2021
2851,12/30/2020
2403,1/30/2020
857,4/9/2021
2927,3/21/2022
3019,1/29/2021
2719,6/13/2022
569,12/30/2020
427,12/30/2020
569,9/3/2020
857,10/4/2021
304,6/9/2021
490,12/14/2021
3019,4/9/2021
304,7/21/2021
2812,4/24/2020
48,12/22/2020
570,10/27/2020
304,12/14/2021
715,12/31/2020
3226,12/6/2021
570,4/24/2020
3337,2/28/2022
3003,11/22/2021
569,6/21/2022
570,7/21/2021
2816,12/31/2020
2386,12/31/2020
569,5/23/2022
3016,12/9/2019
1445,1/21/2021
420,4/23/2021
600,12/27/2021
434,1/24/2022
453,1/21/2021
2384,1/21/2021
2816,12/20/2021
745,10/4/2021
3045,1/21/2021
1334,4/25/2022
304,2/26/2021
2996,4/24/2020
3343,5/16/2022
569,4/24/2020
304,9/21/2021
151,12/31/2020
480,10/27/2020
2836,12/27/2021
1108,1/21/2021
600,1/21/2021
1195,2/15/2022
304,12/27/2021
570,10/27/2020
584,1/29/2021
304,3/16/2022
570,1/21/2020
2396,1/21/2021
910,1/21/2021
3344,6/7/2022
304,6/30/2020
2816,12/6/2021
2998,4/23/2021
1787,12/31/2020
2812,3/15/2010
408,11/24/2020
570,5/23/2022
569,3/7/2022
2396,1/21/2020
330,11/24/2020
569,4/24/2020
441,8/2/2021
569,4/24/2020
713,10/27/2020
569,7/31/2020
3033,1/10/2022
570,7/21/2021
930,11/29/2021
1195,3/16/2022
427,12/14/2021
602,8/18/2021
304,5/23/2022
1169,10/12/2021
3040,10/27/2020
304,11/8/2021
474,4/22/2019
943,9/27/2021
570,6/30/2020
1495,12/31/2020
570,7/31/2020
1536,4/9/2021
1195,3/16/2022
470,12/31/2020
2982,11/24/2020
493,6/13/2022
314,10/27/2020
570,9/3/2020
2848,4/24/2020
434,9/3/2020
788,12/6/2021
304,3/7/2022
555,5/10/2022
480,6/9/2021
490,11/24/2020
2398,2/11/2021
569,10/27/2020
570,10/4/2021
2814,6/30/2020
575,9/27/2021
474,4/24/2020
569,6/30/2020
600,10/12/2021
569,2/11/2021
856,6/30/2020
570,2/11/2021
1427,12/31/2020
569,4/12/2022
304,4/24/2020
2812,3/14/2011
569,12/14/2021
3340,4/25/2022
344,12/30/2020
570,12/31/2020
570,4/24/2020
3342,5/9/2022
766,10/27/2020
570,12/27/2021
304,2/15/2022
304,7/21/2021
518,8/9/2021
534,10/27/2017
47,1/18/2017
468,6/17/2021
2245,1/5/2018
1323,10/25/2014
354,3/28/2014
1352,11/17/2016
1894,11/17/2017
468,12/17/2021
1414,2/3/2022
1414,11/3/2013
2297,3/1/2019
864,12/29/2014
16,2/22/2017
354,6/28/2021
518,12/19/2018
339,12/31/2017
28,7/29/2018
468,8/15/2015
1210,4/15/2022
1195,11/30/2021
1929,12/1/2020
1770,2/14/2020
1323,4/25/2015
1227,4/15/2022
2245,1/5/2021
3014,4/30/2021
2632,11/1/2017
1859,7/2/2017
2089,1/31/2022
413,4/24/2016
1885,9/5/2020
845,2/17/2018
1226,3/14/2022
518,9/19/2019
16,10/22/2021
1929,8/1/2018
498,4/13/2014
2395,2/6/2022
2802,3/25/2019
227,6/15/2021
1329,4/7/2022
643,12/21/2020
485,11/9/2014
1007,4/1/2021
1894,4/17/2022
463,4/2/2022
2390,5/27/2016
2703,7/24/2019
14,8/19/2017
1929,10/1/2020
1394,1/16/2022
534,9/30/2017
485,8/9/2019
277,3/3/2017
28,10/21/2016
